GPT-3038,"restaurant ha a reputation for serving huge portion"
GPT-3039,"portion size of dessert is just right for those with a sweet tooth"
GPT-3040,"i appreciate that restaurant offer a light menu with smaller portion"
GPT-3041,"i was surprised by small portion size of side dish"
GPT-3042,"portion are filling but not overly heavy"
GPT-3043,"restaurant s signature dish is known for it large portion size"
GPT-3044,"small portion size of dish left me wanting more"
GPT-3045,"portion of dish are hearty satisfying"
GPT-3046,"side dish come in large portion that are perfect for sharing"
GPT-3047,"portion are very reasonable for price"
GPT-3048,"portion are so large that i usually take some home for leftover"
GPT-3049,"i was disappointed with small portion size of seafood dish"
GPT-3050,"portion of breakfast dish are quite large"
GPT-3051,"restaurant offer a variety of portion size cater different appetite"
GPT-3052,"portion are quite substantial great for big eater"
GPT-3053,"i appreciated reasonable portion size of my meal"
GPT-3054,"portion were tiny not worth price"
GPT-3055,"this caf serf huge portion so come hungry"
GPT-3056,"size of dish was perfect for sharing with a group"
GPT-3057,"side dish had a great portion size i had some leftover take home"
GPT-3058,"serving size are quite large so you may want split a dish with a friend"
GPT-3059,"i found portion size be a bit small for price"
GPT-3060,"appetizer portion was perfect for one person"
GPT-3061,"size of burger was enormous so it is great for sharing"
GPT-3062,"salad s portion size was small but it was filling delicious"
GPT-3063,"restaurant serf moderate portion at reasonable price"
GPT-3064,"entre portion were more than enough for me i had leftover take home"
GPT-3065,"portion size of pizza was more than enough for two people"
GPT-3066,"i found portion be a bit inconsistent some dish were too small some were too large"
GPT-3067,"dish s portion size was generous but not too big that it left me feeling stuffed"
GPT-3068,"portion size of side dish was perfect complement main course"
GPT-3069,"i appreciated reasonable portion size of tasting menu"
GPT-3070,"steak portion was quite large it was cooked perfection"
GPT-3071,"serving size of appetizer was tiny but they were so flavorful that it was enough"
GPT-3072,"main course portion was disappointingly small i left feeling unsatisfied"
GPT-3073,"portion of rice in dish was small but it was flavorful went well with main course"
GPT-3074,"portion size of salad was small but it was fresh tasty"
GPT-3075,"i found dish s portion be on smaller side it left me feeling a bit hungry"
GPT-3076,"portion of chicken was smaller than i would have liked but it was still tasty"
GPT-3077,"side dish s portion size was quite small it was a bit overpriced"
GPT-3078,"portion of bread served with meal was too small for number of people at table"
GPT-3079,"portion were so large we could not finish our meal"
GPT-3080,"restaurant is known for it large portion"
GPT-3081,"dessert portion were very small"
GPT-3082,"restaurant s menu offer smaller portion size for those with smaller appetite"
GPT-3083,"restaurant is known for their family style portion"
GPT-3084,"restaurant serf tapa style small portion for sharing"
GPT-3085,"portion of meat were small overcooked"
GPT-3086,"portion size were inconsistent across dish we ordered"
GPT-3087,"portion of bread was too small for soup"
GPT-3088,"portion of cheese in pizza was perfect"
GPT-3089,"portion size of entre was perfect for me"
GPT-3090,"portion of rice was enough for two people share"
GPT-3091,"salad portion was very generous fresh"
GPT-3092,"portion of noodle in soup was too small"
GPT-3093,"portion of vegetable in dish was cooked perfectly"
GPT-3094,"portion of cheese on sandwich was generous"
GPT-3095,"portion of noodle in lo mein was perfect"
GPT-3096,"portion of meat in sandwich was too fatty"
GPT-3097,"portion of rice was too dry"
GPT-3098,"server offered bring u extra portion of bread"
GPT-3099,"portion of beef in stir fry was too tough"
GPT-3100,"portion of salmon in dish was cooked perfectly"
GPT-3101,"portion size were tiny not worth price"
GPT-3102,"meal here are served in perfect portion not too much not too little"
GPT-3103,"chef definitely know how portion out a dish perfectly"
GPT-3104,"server recommended larger portion size i am glad they did it was just right amount"
GPT-3105,"restaurant is known for their massive portion size perfect for big appetite"
GPT-3106,"portion size are definitely worth price you will not leave hungry"
GPT-3107,"small portion size was perfect for me just enough satisfy my hunger"
GPT-3108,"restaurant offer a variety of portion size accommodate all appetite"
GPT-3109,"waiter recommended smaller portion size it was just right amount for me"
GPT-3110,"small portion size was not worth price i left restaurant feeling hungry"
GPT-3111,"i was impressed by generous portion size of steak it was definitely worth price"
GPT-3112,"portion size were perfect for sharing great for group"
GPT-3113,"waiter recommended medium portion size it was just right for me"
GPT-3114,"portion size of appetizer was too small share between more than two people"
GPT-3115,"i was disappointed by small portion size of main course it was not worth price"
GPT-3116,"portion size of dessert was huge definitely enough for sharing"
GPT-3117,"aroma of freshly baked bread wafting from kitchen was irresistible"
GPT-3118,"kitchen was spotlessly clean organized which is always a good sign"
GPT-3119,"kitchen was a bit noisy but that is be expected in a busy restaurant"
GPT-3120,"kitchen staff were all very friendly personable which added dining experience"
GPT-3121,"restaurant ha an open kitchen which allows for interaction between diner chef"
GPT-3122,"kitchen was well ventilated which prevented any overpowering cooking odor"
GPT-3123,"kitchen staff were very accommodating able adjust spice level of each dish my preference"
GPT-3124,"restaurant s kitchen is stocked with high quality ingredient from around world"
GPT-3125,"i was impressed by level of attention detail that kitchen staff put into each dish"
GPT-3126,"restaurant s kitchen is innovative with dish that push boundary of traditional cuisine"
GPT-3127,"food that come out of this kitchen is so fresh you can taste difference"
GPT-3128,"restaurant s kitchen is versatile able produce a wide range of cuisine flavor"
GPT-3129,"i appreciated that kitchen was able adjust level of spiciness in each"
GPT-3130,"chef in kitchen are working efficiently get food out"
GPT-3131,"kitchen staff is very friendly accommodating"
GPT-3132,"kitchen is large spacious allowing for easy movement between station"
GPT-3133,"kitchen is a bit cramped it is difficult for chef move around"
GPT-3134,"kitchen seems disorganized chaotic"
GPT-3135,"kitchen staff wear clean professional uniform"
GPT-3136,"kitchen is too noisy it is hard have a conversation in dining area"
GPT-3137,"kitchen ha a great ventilation system so restaurant doe not smell like cooking all time"
GPT-3138,"you can see head chef directing kitchen staff making sure everything run smoothly"
GPT-3139,"kitchen is very small but they manage make it work"
GPT-3140,"kitchen is heart of restaurant food is always cooked with care attention"
GPT-3141,"kitchen is immaculate you can tell that cleanliness is a top priority"
GPT-3142,"kitchen is small but chef are very skilled at creating a variety of dish"
GPT-3143,"kitchen is spacious but layout is a bit confusing"
GPT-3144,"kitchen is staffed with a mix of experienced trainee chef"
GPT-3145,"kitchen is well stocked with all necessary ingredient supply"
GPT-3146,"kitchen is too hot stuffy making it uncomfortable for chef work in"
GPT-3147,"kitchen is not well lit it is hard see what is going on"
GPT-3148,"kitchen is busiest place in restaurant but staff remain calm under pressure"
GPT-3149,"kitchen is very organized with each station set up optimize efficiency"
GPT-3150,"open kitchen concept is great for diner who enjoy watching their meal being prepared"
GPT-3151,"kitchen was immaculately clean which was a good sign for rest of restaurant"
GPT-3152,"kitchen was spacious well equipped with latest appliance"
GPT-3153,"kitchen looked like it had been designed by a professional chef"
GPT-3154,"kitchen was in full view of dining area which added atmosphere of restaurant"
GPT-3155,"kitchen had an open flame grill which gave steak a delicious smoky flavor"
GPT-3156,"kitchen was fully visible from dining room which made for an interesting experience"
GPT-3157,"kitchen was well lit which made it easy see what was happening"
GPT-3158,"kitchen was completely silent a sign that staff was well organized"
GPT-3159,"kitchen was behind a glass partition which allowed u see chef in action"
GPT-3160,"kitchen was staffed with friendly efficient cook"
GPT-3161,"kitchen was bustling with activity but staff still managed keep it clean tidy"
GPT-3162,"kitchen had a huge walk in fridge which was stocked with fresh ingredient"
GPT-3163,"kitchen had a large central island which allowed multiple chef work simultaneously"
GPT-3164,"kitchen was a beehive of activity with chef shouting order coordinating with server"
GPT-3165,"kitchen was located in center of restaurant which added dining experience"
GPT-3166,"kitchen was designed allow for maximum efficiency speed"
GPT-3167,"kitchen was equipped with a state of art ventilation system which kept air fresh clean"
GPT-3168,"kitchen had a massive grill which allowed chef cook multiple item at once"
GPT-3169,"kitchen was spotless which was a good indication of restaurant s cleanliness standard"
GPT-3170,"i always like peek into kitchen before deciding eat at a new place"
