GPT-3030,i was impressed with the portion size of the steak dish
GPT-3031,the portion are just right for me
GPT-3032,the portion are a bit skimpy for the price
GPT-3033,i ordered a side salad and the portion was tiny
GPT-3034,the chef is very generous with the portion
GPT-3035,i love that the restaurant offer an option to customize the portion size
GPT-3036,the portion were just enough to satisfy my hunger
GPT-3037,the size of the portion is perfect for those with smaller appetite
GPT-3038,the restaurant ha a reputation for serving huge portion
GPT-3039,the portion size of the dessert is just right for those with a sweet tooth
GPT-3040,i appreciate that the restaurant offer a light menu with smaller portion
GPT-3041,i was surprised by the small portion size of the side dish
GPT-3042,the portion are filling but not overly heavy
GPT-3043,the restaurant s signature dish is known for it large portion size
GPT-3044,the small portion size of the dish left me wanting more
GPT-3045,the portion of the dish are hearty and satisfying
GPT-3046,the side dish come in large portion that are perfect for sharing
GPT-3047,the portion are very reasonable for the price
GPT-3048,the portion are so large that i usually take some home for leftover
GPT-3049,i was disappointed with the small portion size of the seafood dish
GPT-3050,the portion of the breakfast dish are quite large
GPT-3051,the restaurant offer a variety of portion size to cater to different appetite
GPT-3052,the portion are quite substantial and great for big eater
GPT-3053,i appreciated the reasonable portion size of my meal
GPT-3054,the portion were tiny and not worth the price
GPT-3055,this caf serf huge portion so come hungry
GPT-3056,the size of the dish was perfect for sharing with a group
GPT-3057,the side dish had a great portion size and i had some leftover to take home
GPT-3058,the serving size are quite large so you may want to split a dish with a friend
GPT-3059,i found the portion size to be a bit small for the price
GPT-3060,the appetizer portion was perfect for one person
GPT-3061,the size of the burger was enormous so it is great for sharing
GPT-3062,the salad s portion size was small but it was filling and delicious
GPT-3063,the restaurant serf moderate portion at reasonable price
GPT-3064,the entre portion were more than enough for me and i had leftover to take home
GPT-3065,the portion size of the pizza was more than enough for two people
GPT-3066,i found the portion to be a bit inconsistent some dish were too small and some were too large
GPT-3067,the dish s portion size was generous but not too big that it left me feeling stuffed
GPT-3068,the portion size of the side dish was perfect to complement the main course
GPT-3069,i appreciated the reasonable portion size of the tasting menu
GPT-3070,the steak portion was quite large and it was cooked to perfection
GPT-3071,the serving size of the appetizer was tiny but they were so flavorful that it was enough
GPT-3072,the main course portion was disappointingly small and i left feeling unsatisfied
GPT-3073,the portion of rice in the dish was small but it was flavorful and went well with the main course
GPT-3074,the portion size of the salad was small but it was fresh and tasty
GPT-3075,i found the dish s portion to be on the smaller side and it left me feeling a bit hungry
GPT-3076,the portion of the chicken was smaller than i would have liked but it was still tasty
GPT-3077,the side dish s portion size was quite small and it was a bit overpriced
GPT-3078,the portion of bread served with the meal was too small for the number of people at the table
GPT-3079,the portion were so large we could not finish our meal
GPT-3080,the restaurant is known for it large portion
GPT-3081,the dessert portion were very small
GPT-3082,the restaurant s menu offer smaller portion size for those with smaller appetite
GPT-3083,the restaurant is known for their family style portion
GPT-3084,the restaurant serf tapa style small portion for sharing
GPT-3085,the portion of meat were small and overcooked
GPT-3086,the portion size were inconsistent across the dish we ordered
GPT-3087,the portion of bread was too small for the soup
GPT-3088,the portion of cheese in the pizza was perfect
GPT-3089,the portion size of the entre was perfect for me
GPT-3090,the portion of rice was enough for two people to share
GPT-3091,the salad portion was very generous and fresh
GPT-3092,the portion of noodle in the soup was too small
GPT-3093,the portion of vegetable in the dish was cooked perfectly
GPT-3094,the portion of cheese on the sandwich was generous
GPT-3095,the portion of noodle in the lo mein was perfect
GPT-3096,the portion of meat in the sandwich was too fatty
GPT-3097,the portion of rice was too dry
GPT-3098,the server offered to bring u extra portion of bread
GPT-3099,the portion of beef in the stir fry was too tough
GPT-3100,the portion of salmon in the dish was cooked perfectly
GPT-3101,the portion size were tiny and not worth the price
GPT-3102,the meal here are served in perfect portion not too much and not too little
GPT-3103,the chef definitely know how to portion out a dish perfectly
GPT-3104,the server recommended the larger portion size and i am glad they did it was just the right amount
GPT-3105,the restaurant is known for their massive portion size perfect for big appetite
GPT-3106,the portion size are definitely worth the price you will not leave hungry
GPT-3107,the small portion size was perfect for me just enough to satisfy my hunger
GPT-3108,the restaurant offer a variety of portion size to accommodate all appetite
GPT-3109,the waiter recommended the smaller portion size and it was just the right amount for me
GPT-3110,the small portion size was not worth the price i left the restaurant feeling hungry
GPT-3111,i was impressed by the generous portion size of the steak it was definitely worth the price
GPT-3112,the portion size were perfect for sharing great for group
GPT-3113,the waiter recommended the medium portion size and it was just right for me
GPT-3114,the portion size of the appetizer was too small to share between more than two people
GPT-3115,i was disappointed by the small portion size of the main course it was not worth the price
GPT-3116,the portion size of the dessert was huge definitely enough for sharing
GPT-3117,the aroma of freshly baked bread wafting from the kitchen was irresistible
GPT-3118,the kitchen was spotlessly clean and organized which is always a good sign
GPT-3119,the kitchen was a bit noisy but that is to be expected in a busy restaurant
GPT-3120,the kitchen staff were all very friendly and personable which added to the dining experience
GPT-3121,the restaurant ha an open kitchen which allows for interaction between diner and chef
